CD_SETOR,CD_SIT,NM_SIT,CD_UF,NM_UF,SIGLA_UF,CD_MUN,NM_MUN,CD_DIST,NM_DIST,CD_SUBDIST,NM_SUBDIST,geometry
250750705001387,1,Área Urbana de Alta Densidade de Edificações,25,Paraíba,PB,2507507,João Pessoa,250750705,João Pessoa,25075070500,,"POLYGON ((-34.841112155 -7.10428688199994, -34.8417140399999 -7.10456201999995, -34.8419530799999 -7.10472203999996, -34.842260487 -7.10488792699994, -34.842869417 -7.10399843699997, -34.84314662 -7.10354406399995, -34.842602563 -7.10328061399997, -34.8420044769999 -7.10298326899994, -34.841112155 -7.10428688199994))"
250750705001388,1,Área Urbana de Alta Densidade de Edificações,25,Paraíba,PB,2507507,João Pessoa,250750705,João Pessoa,25075070500,,"POLYGON ((-34.842602563 -7.10328061399997, -34.84314662 -7.10354406399995, -34.843670446 -7.10258028499993, -34.8431971109999 -7.10236713999996, -34.842602563 -7.10328061399997))"
250750705001389,1,Área Urbana de Alta Densidade de Edificações,25,Paraíba,PB,2507507,João Pessoa,250750705,João Pessoa,25075070500,,"POLYGON ((-34.834427852 -7.11107659399994, -34.83500614 -7.11155345199995, -34.8351508929999 -7.11167225899993, -34.835568128 -7.11125235499998, -34.836022923 -7.11080714999997, -34.8360004529999 -7.11081612099997, -34.835786528 -7.11063931999996, -34.835264907 -7.11022164799994, -34.834862674 -7.11065583599998, -34.834427852 -7.11107659399994))"
250750705001390,1,Área Urbana de Alta Densidade de Edificações,25,Paraíba,PB,2507507,João Pessoa,250750705,João Pessoa,25075070500,,"POLYGON ((-34.8350811939999 -7.11173513999995, -34.8351113329999 -7.11175647699997, -34.8351502849999 -7.11179847999995, -34.835181168 -7.11184446399994, -34.835256816 -7.11191924599996, -34.8358311979999 -7.11154854099993, -34.8363958689999 -7.11110422799993, -34.836022923 -7.11080714999997, -34.835568128 -7.11125235499998, -34.8351508929999 -7.11167225899993, -34.8350811939999 -7.11173513999995))"
250750705001391,1,Área Urbana de Alta Densidade de Edificações,25,Paraíba,PB,2507507,João Pessoa,250750705,João Pessoa,25075070500,,"POLYGON ((-34.8454669239999 -7.16580890599994, -34.84578312 -7.16599997999998, -34.8458023749999 -7.16601335199994, -34.845818 -7.16602799999993, -34.8460561979999 -7.16630958599995, -34.8463666549999 -7.16645446599995, -34.847907896 -7.16570055799997, -34.848412227 -7.16546790099994, -34.8483708329999 -7.16520918599997, -34.848426025 -7.16478834299994, -34.848570266 -7.16413395599994, -34.848481023 -7.16414214499997, -34.848359863 -7.16413819099995, -34.8481471539999 -7.16419530799993, -34.847439513 -7.16451932399997, -34.846745143 -7.16487957099997, -34.8465017739999 -7.16501231499996, -34.8469695969999 -7.16330069299994, -34.845428011 -7.16267949399997, -34.8454288409999 -7.16270304699998, -34.8454321369999 -7.16279648899996, -34.845435541 -7.16289301399996, -34.845439186 -7.16299636599996, -34.845466443 -7.16319421899993, -34.8455064 -7.16326004599995, -34.845553185 -7.16337863599995, -34.8454939659999 -7.16345805899994, -34.845494205 -7.16351744599996, -34.8454879879999 -7.16361645299997, -34.845495055 -7.16372860299998, -34.845541732 -7.16382079799996, -34.8455685389999 -7.16390647499998, -34.845555707 -7.16400550699996, -34.845556211 -7.16413088199994, -34.8455836269999 -7.16436832699998, -34.845577756 -7.16455311499993, -34.8455251249999 -7.16462591299995, -34.845524709 -7.16482845499996, -34.845511718 -7.16488789599993, -34.845525639 -7.16505940799993, -34.8455457759999 -7.16513191299993, -34.8455198729999 -7.16527059099997, -34.8455467059999 -7.16536286599995, -34.845514134 -7.16548837299996, -34.84552452 -7.16558793799993, -34.845488549 -7.16570623499996, -34.8454669239999 -7.16580890599994))"
250750705001392,1,Área Urbana de Alta Densidade de Edificações,25,Paraíba,PB,2507507,João Pessoa,250750705,João Pessoa,25075070500,,"POLYGON ((-34.880762131 -7.18827580499993, -34.8807872039999 -7.18837929299997, -34.880787985 -7.18842711699995, -34.880778305 -7.18864533499993, -34.88077 -7.18919924599993, -34.880770689 -7.18932418099996, -34.8807576 -7.18951176799993, -34.880756661 -7.18964357099998, -34.880731946 -7.18968863199996, -34.88071482 -7.18983510599998, -34.880640174 -7.19039809499998, -34.8809454619999 -7.19035006499996, -34.88102958 -7.18997001799994, -34.881015432 -7.18980693199995, -34.880999394 -7.18905208699994, -34.8809783359999 -7.18826405899995, -34.880762131 -7.18827580499993))"
250750705001393,1,Área Urbana de Alta Densidade de Edificações,25,Paraíba,PB,2507507,João Pessoa,250750705,João Pessoa,25075070500,,"POLYGON ((-34.921136186 -7.17597022099994, -34.9213040499999 -7.17637318499993, -34.920954235 -7.17676260199994, -34.921718187 -7.17745816399997, -34.921683386 -7.17728117199994, -34.921501072 -7.17684636599995, -34.9221919629999 -7.17655946299993, -34.9218454539999 -7.17563904299993, -34.921136186 -7.17597022099994))"
250750705001394,1,Área Urbana de Alta Densidade de Edificações,25,Paraíba,PB,2507507,João Pessoa,250750705,João Pessoa,25075070500,,"POLYGON ((-34.921718187 -7.17745816399997, -34.9219867419999 -7.17798352899996, -34.922394733 -7.17775212699996, -34.9226250529999 -7.17761606499994, -34.922437975 -7.17718465899998, -34.9221919629999 -7.17655946299993, -34.921501072 -7.17684636599995, -34.921683386 -7.17728117199994, -34.921718187 -7.17745816399997))"
250750705001395,1,Área Urbana de Alta Densidade de Edificações,25,Paraíba,PB,2507507,João Pessoa,250750705,João Pessoa,25075070500,,"POLYGON ((-34.9236646209999 -7.17754823699994, -34.9240068899999 -7.17842181599997, -34.924726353 -7.18022276799996, -34.925145947 -7.17997377299997, -34.925565161 -7.17972861799996, -34.925906056 -7.17951676299998, -34.9252636689999 -7.17789489399996, -34.9248494139999 -7.17685598599996, -34.924441749 -7.17708456399993, -34.924054052 -7.17732417599996, -34.9236646209999 -7.17754823699994))"
250750705001396,1,Área Urbana de Alta Densidade de Edificações,25,Paraíba,PB,2507507,João Pessoa,250750705,João Pessoa,25075070500,,"POLYGON ((-34.922198072 -7.17841483099994, -34.922223533 -7.17852772299995, -34.9226199509999 -7.17946419499998, -34.9232009959999 -7.18004835799996, -34.9238507009999 -7.18048778799994, -34.9240390369999 -7.18061181899998, -34.924726353 -7.18022276799996, -34.9240068899999 -7.17842181599997, -34.9236646209999 -7.17754823699994, -34.923258607 -7.17778252699998, -34.922874758 -7.17802789899997, -34.922198072 -7.17841483099994))"
250750705001397,1,Área Urbana de Alta Densidade de Edificações,25,Paraíba,PB,2507507,João Pessoa,250750705,João Pessoa,25075070500,,"POLYGON ((-34.906183278 -7.16221215899998, -34.9062619109999 -7.16245798399996, -34.907519673 -7.16208958799996, -34.907465322 -7.16188220299995, -34.908087445 -7.16168997099993, -34.908657101 -7.16153475199997, -34.9087071389999 -7.16151295599997, -34.908681999 -7.16139531099998, -34.9085917359999 -7.16134240699995, -34.908350003 -7.16124212699998, -34.9082940769999 -7.16120460899998, -34.907874474 -7.16102787399996, -34.9071571329999 -7.16123224699993, -34.906959866 -7.16165181199995, -34.90680158 -7.16197083799995, -34.906830575 -7.16207530599996, -34.90673716 -7.16210625799994, -34.906284375 -7.16219664699997, -34.906183278 -7.16221215899998))"
250750705001399,1,Área Urbana de Alta Densidade de Edificações,25,Paraíba,PB,2507507,João Pessoa,250750705,João Pessoa,25075070500,,"POLYGON ((-34.925906056 -7.17951676299998, -34.925565161 -7.17972861799996, -34.925145947 -7.17997377299997, -34.924726353 -7.18022276799996, -34.9240390369999 -7.18061181899998, -34.924457428 -7.18083013099994, -34.9250643729999 -7.18113651599998, -34.925623308 -7.18140090499998, -34.926194809 -7.18166859299993, -34.926399654 -7.18171751299997, -34.927550255 -7.18227044999998, -34.928116513 -7.18251504399996, -34.9279995969999 -7.18218131499998, -34.927837046 -7.18175124499993, -34.927673919 -7.18131114699997, -34.927511298 -7.18088414899995, -34.927499425 -7.18083237999997, -34.926769194 -7.17897886599997, -34.9263339039999 -7.17924171999994, -34.925906056 -7.17951676299998))"
250750705001400,1,Área Urbana de Alta Densidade de Edificações,25,Paraíba,PB,2507507,João Pessoa,250750705,João Pessoa,25075070500,,"POLYGON ((-34.905375906 -7.15333886799993, -34.905356626 -7.15393493399995, -34.905330627 -7.15408609699995, -34.9052765499999 -7.15476928099997, -34.90523647 -7.15545297799997, -34.9059856809999 -7.15523448399995, -34.905990279 -7.15476357699993, -34.9060807299999 -7.15399615599995, -34.906167518 -7.15396291299993, -34.9064289369999 -7.15394264999998, -34.9067924999999 -7.15390578099993, -34.9075905889999 -7.15379448299996, -34.907610983 -7.15369617699997, -34.9076135289999 -7.15355088199993, -34.9075011049999 -7.15303778299995, -34.9061078459999 -7.15323382799994, -34.905375906 -7.15333886799993))"
250750705001401,1,Área Urbana de Alta Densidade de Edificações,25,Paraíba,PB,2507507,João Pessoa,250750705,João Pessoa,25075070500,,"POLYGON ((-34.9076849479999 -7.15188018499992, -34.9075112529999 -7.15213319199995, -34.9074834799999 -7.15216021799995, -34.907216696 -7.15245872099996, -34.907296763 -7.15256938799996, -34.9075011049999 -7.15303778299995, -34.908414325 -7.15287673199998, -34.908564852 -7.15250876399995, -34.908927674 -7.15196670799997, -34.909132901 -7.15169945299994, -34.909291222 -7.15149938599995, -34.909419359 -7.15137602099998, -34.908749773 -7.15093446999998, -34.908429338 -7.15080588699993, -34.908177925 -7.15123451099993, -34.9081112879999 -7.15134381699994, -34.9076849479999 -7.15188018499992))"
250750705001402,1,Área Urbana de Alta Densidade de Edificações,25,Paraíba,PB,2507507,João Pessoa,250750705,João Pessoa,25075070500,,"POLYGON ((-34.902561625 -7.16372717499996, -34.902963545 -7.16387412799997, -34.9033901679999 -7.16403791799996, -34.9040628139999 -7.16431908799996, -34.90433388 -7.16438699999998, -34.9044914319999 -7.16443573299995, -34.904626611 -7.16484855899995, -34.904760871 -7.16527821399995, -34.906178543 -7.16478622899996, -34.9061532699999 -7.16452136599997, -34.906137762 -7.16430857699993, -34.906107462 -7.16386753999996, -34.906054755 -7.16321128799996, -34.90646456 -7.16309583599997, -34.9062619109999 -7.16245798399996, -34.906183278 -7.16221215899998, -34.906134142 -7.16205055999995, -34.9060404589999 -7.16214410699996, -34.906033717 -7.16237221899996, -34.9060554709999 -7.16274964399997, -34.905973202 -7.16287730699997, -34.9057088279999 -7.16290904199997, -34.9057102589999 -7.16326601799994, -34.905655939 -7.16319725799997, -34.905384413 -7.16286528599994, -34.905006785 -7.16236903099997, -34.904709689 -7.16195378899994, -34.904596937 -7.16197086199998, -34.9044935009999 -7.16226662399993, -34.9042331599999 -7.16271571099998, -34.9039062589999 -7.16307562799994, -34.90353823 -7.16334958899995, -34.9033118579999 -7.16349857099993, -34.903089516 -7.16357193199997, -34.902931751 -7.16358694999997, -34.902681963 -7.16349462799997, -34.902561625 -7.16372717499996))"
250750705001403,1,Área Urbana de Alta Densidade de Edificações,25,Paraíba,PB,2507507,João Pessoa,250750705,João Pessoa,25075070500,,"POLYGON ((-34.92927603 -7.17427339699998, -34.927692092 -7.17521558799996, -34.9275042959999 -7.17533465999998, -34.927699021 -7.17579921299995, -34.927890939 -7.17568101799998, -34.9282233339999 -7.17651041099998, -34.9286936579999 -7.17770234799997, -34.9290807249999 -7.17744671499997, -34.929461354 -7.17719333099996, -34.929859795 -7.17694715499994, -34.9290782589999 -7.17499475199998, -34.9294707189999 -7.17476159999995, -34.9300407759999 -7.17443127999996, -34.9298511059999 -7.17395543799995, -34.92927603 -7.17427339699998))"
250750705001404,1,Área Urbana de Alta Densidade de Edificações,25,Paraíba,PB,2507507,João Pessoa,250750705,João Pessoa,25075070500,,"POLYGON ((-34.927699021 -7.17579921299995, -34.9275040919999 -7.17593186899995, -34.9271034339999 -7.17616026899998, -34.9267094329999 -7.17638214199997, -34.9263135489999 -7.17660992499998, -34.927154673 -7.17872458799997, -34.927559177 -7.17846842399996, -34.9283002569999 -7.17793153199995, -34.9286936579999 -7.17770234799997, -34.9282233339999 -7.17651041099998, -34.927890939 -7.17568101799998, -34.927699021 -7.17579921299995))"
250750705001405,1,Área Urbana de Alta Densidade de Edificações,25,Paraíba,PB,2507507,João Pessoa,250750705,João Pessoa,25075070500,,"POLYGON ((-34.886867088 -7.13132873199993, -34.886814736 -7.13158124799997, -34.8867522099999 -7.13160171699997, -34.8867360409999 -7.13161995399997, -34.886786086 -7.13160944099997, -34.886956428 -7.13157365999996, -34.88717292 -7.13155313499993, -34.88794539 -7.13147632599993, -34.8886686779999 -7.13140953699997, -34.8888655019999 -7.13139400199998, -34.8890090699999 -7.13139992299995, -34.889018187 -7.13141792799996, -34.889067811 -7.13151592799994, -34.8891149029999 -7.13159675399993, -34.889150699 -7.13167147599995, -34.8891994429999 -7.13174943599995, -34.889866277 -7.13160700499998, -34.890099951 -7.13142174499995, -34.8898990339999 -7.13134350299993, -34.889693731 -7.13121433799995, -34.8895775249999 -7.13113830499998, -34.889455073 -7.13103942899994, -34.889233584 -7.13080662499993, -34.889136618 -7.13069845899997, -34.889082512 -7.13058985999993, -34.8891319859999 -7.13040022999996, -34.8887225359999 -7.12994725499993, -34.888599508 -7.13000523599993, -34.887829027 -7.12989899399997, -34.887555729 -7.12987409199997, -34.887264364 -7.12983312699993, -34.887192376 -7.12983210499993, -34.887153785 -7.13007668499995, -34.887128564 -7.13024493399996, -34.8870469 -7.13070402499994, -34.886867088 -7.13132873199993))"
250750705001406,1,Área Urbana de Alta Densidade de Edificações,25,Paraíba,PB,2507507,João Pessoa,250750705,João Pessoa,25075070500,,"POLYGON ((-34.88672824 -7.19454328299997, -34.884627377 -7.19473648699994, -34.884723863 -7.19585848599996, -34.884727046 -7.19589442299997, -34.8867831009999 -7.19570591399997, -34.889000643 -7.19550096799998, -34.8888979669999 -7.19434832599995, -34.88672824 -7.19454328299997))"
250750705001407,1,Área Urbana de Alta Densidade de Edificações,25,Paraíba,PB,2507507,João Pessoa,250750705,João Pessoa,25075070500,,"POLYGON ((-34.8886308269999 -7.19304709099993, -34.888534191 -7.19309383199993, -34.8882863809999 -7.19318363199994, -34.8881787359999 -7.19321222499997, -34.8876696899999 -7.19334585599995, -34.887213705 -7.19345591199993, -34.886429671 -7.19361991899996, -34.88672824 -7.19454328299997, -34.8888979669999 -7.19434832599995, -34.889000643 -7.19550096799998, -34.889281146 -7.19547237199993, -34.889715543 -7.19542658599994, -34.889839308 -7.19534605499996, -34.88992658 -7.19523363499997, -34.890032016 -7.19508184699993, -34.890168117 -7.19490565399997, -34.8901588799999 -7.19338796999995, -34.8901279199999 -7.19306297999998, -34.8900880369999 -7.19244488499993, -34.889947681 -7.19248416999994, -34.8898076839999 -7.19251879099994, -34.8895726609999 -7.19257691199994, -34.8891907669999 -7.19280617999993, -34.8888602059999 -7.19294101699995, -34.8886308269999 -7.19304709099993))"
250750705001408,1,Área Urbana de Alta Densidade de Edificações,25,Paraíba,PB,2507507,João Pessoa,250750705,João Pessoa,25075070500,,"POLYGON ((-34.886153759 -7.19243028099993, -34.886156553 -7.19243699199995, -34.8862721949999 -7.19293573799996, -34.886376818 -7.19347952899994, -34.886429671 -7.19361991899996, -34.887213705 -7.19345591199993, -34.887018081 -7.19227102399998, -34.886353855 -7.19239757599996, -34.8862067539999 -7.19242152099997, -34.886153759 -7.19243028099993))"
250750705001409,1,Área Urbana de Alta Densidade de Edificações,25,Paraíba,PB,2507507,João Pessoa,250750705,João Pessoa,25075070500,,"POLYGON ((-34.8870477789999 -7.19182038699995, -34.887128729 -7.19224765899997, -34.887018081 -7.19227102399998, -34.887213705 -7.19345591199993, -34.8876696899999 -7.19334585599995, -34.887446746 -7.19223853899996, -34.8873478849999 -7.19174751899993, -34.8870477789999 -7.19182038699995))"
250750705001410,1,Área Urbana de Alta Densidade de Edificações,25,Paraíba,PB,2507507,João Pessoa,250750705,João Pessoa,25075070500,,"POLYGON ((-34.8873478849999 -7.19174751899993, -34.887446746 -7.19223853899996, -34.8876696899999 -7.19334585599995, -34.8881787359999 -7.19321222499997, -34.8878680949999 -7.19163512999995, -34.8873478849999 -7.19174751899993))"
250750705001411,1,Área Urbana de Alta Densidade de Edificações,25,Paraíba,PB,2507507,João Pessoa,250750705,João Pessoa,25075070500,,"POLYGON ((-34.8878680949999 -7.19163512999995, -34.8881787359999 -7.19321222499997, -34.8882863809999 -7.19318363199994, -34.888534191 -7.19309383199993, -34.8886308269999 -7.19304709099993, -34.888323005 -7.19155890099995, -34.8878680949999 -7.19163512999995))"
250750705001412,1,Área Urbana de Alta Densidade de Edificações,25,Paraíba,PB,2507507,João Pessoa,250750705,João Pessoa,25075070500,,"POLYGON ((-34.888323005 -7.19155890099995, -34.8886308269999 -7.19304709099993, -34.8888602059999 -7.19294101699995, -34.8891907669999 -7.19280617999993, -34.8895726609999 -7.19257691199994, -34.8898076839999 -7.19251879099994, -34.889947681 -7.19248416999994, -34.8900880369999 -7.19244488499993, -34.890086821 -7.19242603499993, -34.890167853 -7.19205946099993, -34.8903169709999 -7.19138820399996, -34.890298468 -7.19138926799997, -34.8893868179999 -7.19134882599997, -34.8891374629999 -7.19140291499997, -34.888323005 -7.19155890099995))"
250750705001413,1,Área Urbana de Alta Densidade de Edificações,25,Paraíba,PB,2507507,João Pessoa,250750705,João Pessoa,25075070500,,"POLYGON ((-34.889261377 -7.19081082899993, -34.8893172859999 -7.19116382199996, -34.8893868179999 -7.19134882599997, -34.890298468 -7.19138926799997, -34.8903169709999 -7.19138820399996, -34.890448227 -7.19068629299994, -34.8903857019999 -7.19074526399993, -34.889261377 -7.19081082899993))"
250750705001414,1,Área Urbana de Alta Densidade de Edificações,25,Paraíba,PB,2507507,João Pessoa,250750705,João Pessoa,25075070500,,"POLYGON ((-34.888868126 -7.19031982799993, -34.8892300749999 -7.19037371599995, -34.889261377 -7.19081082899993, -34.8903857019999 -7.19074526399993, -34.890448227 -7.19068629299994, -34.890499517 -7.19044011399995, -34.8905768719999 -7.19012626799997, -34.888868126 -7.19031982799993))"
250750705001415,1,Área Urbana de Alta Densidade de Edificações,25,Paraíba,PB,2507507,João Pessoa,250750705,João Pessoa,25075070500,,"POLYGON ((-34.8876634329999 -7.19053315699995, -34.8878680949999 -7.19163512999995, -34.888323005 -7.19155890099995, -34.8891374629999 -7.19140291499997, -34.8893868179999 -7.19134882599997, -34.8893172859999 -7.19116382199996, -34.889261377 -7.19081082899993, -34.8892300749999 -7.19037371599995, -34.888868126 -7.19031982799993, -34.8882849239999 -7.19041357699996, -34.8876634329999 -7.19053315699995))"
250750705001416,1,Área Urbana de Alta Densidade de Edificações,25,Paraíba,PB,2507507,João Pessoa,250750705,João Pessoa,25075070500,,"POLYGON ((-34.8871379199999 -7.19062122799994, -34.8873478849999 -7.19174751899993, -34.8878680949999 -7.19163512999995, -34.8876634329999 -7.19053315699995, -34.8871379199999 -7.19062122799994))"
250750705001417,1,Área Urbana de Alta Densidade de Edificações,25,Paraíba,PB,2507507,João Pessoa,250750705,João Pessoa,25075070500,,"POLYGON ((-34.8866459939999 -7.19068692299993, -34.8869238629999 -7.19184329299998, -34.8870477789999 -7.19182038699995, -34.8873478849999 -7.19174751899993, -34.8871379199999 -7.19062122799994, -34.8866459939999 -7.19068692299993))"
250750705001418,1,Área Urbana de Alta Densidade de Edificações,25,Paraíba,PB,2507507,João Pessoa,250750705,João Pessoa,25075070500,,"POLYGON ((-34.885896315 -7.19086534599995, -34.885880555 -7.19093328199995, -34.8859496009999 -7.19135670699995, -34.886065156 -7.19198217899998, -34.886153759 -7.19243028099993, -34.8862067539999 -7.19242152099997, -34.886353855 -7.19239757599996, -34.887018081 -7.19227102399998, -34.887128729 -7.19224765899997, -34.8870477789999 -7.19182038699995, -34.8869238629999 -7.19184329299998, -34.8866459939999 -7.19068692299993, -34.885947417 -7.19084356299993, -34.885896315 -7.19086534599995))"
250750705001419,1,Área Urbana de Alta Densidade de Edificações,25,Paraíba,PB,2507507,João Pessoa,250750705,João Pessoa,25075070500,,"POLYGON ((-34.873775897 -7.18721757599997, -34.873789094 -7.18723242499993, -34.873733978 -7.18796339499994, -34.87380268 -7.18889802699994, -34.8739973089999 -7.18890258699997, -34.8742247919999 -7.18891287799994, -34.8744973899999 -7.18894613299994, -34.874702251 -7.18895379199995, -34.875077941 -7.18897193899994, -34.8756531139999 -7.18897329799995, -34.876019653 -7.18897507499997, -34.8763548819999 -7.18895790099998, -34.8766764809999 -7.18896311999993, -34.8767465779999 -7.18837003399995, -34.8767419509999 -7.18820387199997, -34.8768044089999 -7.18818008099993, -34.8768194629999 -7.18786393899995, -34.8768239729999 -7.18776313099994, -34.876840731 -7.18719079199997, -34.876889403 -7.18613306199995, -34.8764290789999 -7.18614086299993, -34.8755762009999 -7.18615753099994, -34.8737596139999 -7.18604853199997, -34.873775897 -7.18721757599997))"
250750705001420,1,Área Urbana de Alta Densidade de Edificações,25,Paraíba,PB,2507507,João Pessoa,250750705,João Pessoa,25075070500,,"POLYGON ((-34.8725632439999 -7.19005827399997, -34.8727632809999 -7.19004350099993, -34.873129201 -7.18993248199996, -34.873494965 -7.18986090199996, -34.873770361 -7.18986660299993, -34.87380268 -7.18889802699994, -34.873733978 -7.18796339499994, -34.873789094 -7.18723242499993, -34.873775897 -7.18721757599997, -34.8737725839999 -7.18721813599996, -34.873299916 -7.18732486699997, -34.8723600979999 -7.18757105399993, -34.8704465939999 -7.18812482199996, -34.870246875 -7.18949527299998, -34.870302223 -7.18985046199998, -34.8706514479999 -7.19019979899997, -34.870760816 -7.19052284699995, -34.871060437 -7.19042316299993, -34.8714352499999 -7.19036819299993, -34.87180999 -7.19029540999998, -34.8721128569999 -7.19011604299993, -34.8725632439999 -7.19005827399997))"
250750705001421,1,Área Urbana de Alta Densidade de Edificações,25,Paraíba,PB,2507507,João Pessoa,250750705,João Pessoa,25075070500,,"POLYGON ((-34.8782415539999 -7.19029420599998, -34.8783153689999 -7.19036953699998, -34.87845272 -7.19042904099996, -34.8785569249999 -7.19048525699998, -34.8786103429999 -7.19050173999995, -34.878687914 -7.19052632299997, -34.8788079449999 -7.19057466299995, -34.878972964 -7.19060537099995, -34.879274654 -7.19075877399996, -34.879424098 -7.19082815599995, -34.879526901 -7.19089200099995, -34.8796280939999 -7.19090448699995, -34.87974087 -7.19088245399996, -34.879773117 -7.19086121899994, -34.880319631 -7.18876218999998, -34.8805534269999 -7.18778209799996, -34.8804288279999 -7.18771742499996, -34.8802639529999 -7.18764594699996, -34.8800320349999 -7.18751326799998, -34.879538313 -7.18723862099995, -34.8791628509999 -7.18703194199998, -34.879115632 -7.18700546499997, -34.879047693 -7.18696765299995, -34.878948824 -7.18726727299997, -34.878888565 -7.18751064899993, -34.878781021 -7.18794500099995, -34.8786637319999 -7.18841870899996, -34.8785060549999 -7.18906080499994, -34.8783876809999 -7.18955172399995, -34.8783803759999 -7.18958225299997, -34.8783111929999 -7.18993770099996, -34.8782452629999 -7.19027644399995, -34.8782415539999 -7.19029420599998))"
250750705001422,1,Área Urbana de Alta Densidade de Edificações,25,Paraíba,PB,2507507,João Pessoa,250750705,João Pessoa,25075070500,,"POLYGON ((-34.879362333 -7.18546372399993, -34.8793751389999 -7.18550907299993, -34.879351232 -7.18562294499998, -34.879306878 -7.18586387299996, -34.879280563 -7.18599355799995, -34.879257208 -7.18605469299996, -34.879233267 -7.18614905099997, -34.8791840929999 -7.18642408099993, -34.8791352709999 -7.18658983799997, -34.879047693 -7.18696765299995, -34.879115632 -7.18700546499997, -34.8791628509999 -7.18703194199998, -34.879538313 -7.18723862099995, -34.8800320349999 -7.18751326799998, -34.8802639529999 -7.18764594699996, -34.8804288279999 -7.18771742499996, -34.8805534269999 -7.18778209799996, -34.880667688 -7.18730423899996, -34.880923727 -7.18739068999997, -34.8810026639999 -7.18715170099995, -34.881596072 -7.18470861799995, -34.88147284 -7.18471454799993, -34.879362333 -7.18546372399993))"
250750705001423,1,Área Urbana de Alta Densidade de Edificações,25,Paraíba,PB,2507507,João Pessoa,250750705,João Pessoa,25075070500,,"POLYGON ((-34.8809548999999 -7.18753657299993, -34.880923727 -7.18739068999997, -34.880667688 -7.18730423899996, -34.8805534269999 -7.18778209799996, -34.880319631 -7.18876218999998, -34.879773117 -7.19086121899994, -34.8800875599999 -7.19060793999995, -34.8802669139999 -7.18998985399998, -34.8803685829999 -7.18995394899997, -34.8804791219999 -7.18925826199995, -34.880526651 -7.18899208099998, -34.880565151 -7.18879411899997, -34.8806114779999 -7.18860127699998, -34.880687548 -7.18831796999996, -34.880698976 -7.18827552899995, -34.880762131 -7.18827580499993, -34.8809783359999 -7.18826405899995, -34.8809548999999 -7.18753657299993))"
250750705001425,1,Área Urbana de Alta Densidade de Edificações,25,Paraíba,PB,2507507,João Pessoa,250750705,João Pessoa,25075070500,,"POLYGON ((-34.87491569 -7.10011485499996, -34.87483415 -7.10012588399997, -34.874502736 -7.10025047599993, -34.8742711049999 -7.10026009299997, -34.874081238 -7.10028758199996, -34.874014195 -7.10030435699997, -34.87383491 -7.10031085199995, -34.873701922 -7.10032292999995, -34.873574741 -7.10034075499993, -34.87342461 -7.10040483699993, -34.87337302 -7.10052045599997, -34.8733217339999 -7.10071108899996, -34.8732990409999 -7.10082082099996, -34.8732305419999 -7.10104614699998, -34.873213681 -7.10116739599994, -34.8732315459999 -7.10129427499993, -34.8732433719999 -7.10135770299996, -34.873272503 -7.10140951899996, -34.87336519 -7.10144376799997, -34.873452092 -7.10147803999996, -34.873625756 -7.10151196099997, -34.873724086 -7.10151156399996, -34.873776237 -7.10153443599995, -34.873811658 -7.10160336099995, -34.873840812 -7.10166094799996, -34.87389357 -7.10183384999993, -34.873912161 -7.10213961199997, -34.8739242899999 -7.10227805499994, -34.873947871 -7.10238759899994, -34.8740285489999 -7.10270037799995, -34.874040441 -7.10274239199993, -34.874037872 -7.10277821999995, -34.874024173 -7.10296669599995, -34.8741272679999 -7.10296747999996, -34.874867621 -7.10341174599995, -34.8754505159999 -7.10376250599995, -34.876066126 -7.10412928299996, -34.8766933549999 -7.10450415199995, -34.8773915369999 -7.10491695099995, -34.877751986 -7.10512200999995, -34.877918667 -7.10521683499996, -34.8780596249999 -7.10531666399993, -34.878291471 -7.10554805899994, -34.87837589 -7.10563688499997, -34.878620337 -7.10542348099995, -34.8787925239999 -7.10527110399994, -34.8791733589999 -7.10493241999995, -34.8796985619999 -7.10446854699995, -34.8802454729999 -7.10468478299993, -34.880372968 -7.10466745399998, -34.8803473479999 -7.10463820599995, -34.879072902 -7.10320743299997, -34.879070003 -7.10320435199998, -34.879011336 -7.10314200199997, -34.878458 -7.10271699999993, -34.8777059079999 -7.10238972699995, -34.877288684 -7.10228709799998, -34.877218 -7.10227699999996, -34.877043 -7.10215199999993, -34.876908 -7.10198599999995, -34.876833 -7.10177699999997, -34.876943 -7.10132199999993, -34.875533387 -7.10048771499993, -34.875507388 -7.10051760099998, -34.875443972 -7.10056979199993, -34.8753862949999 -7.10061041899996, -34.8753343549999 -7.10063948199996, -34.8752823679999 -7.10065700299998, -34.875218742 -7.10065725999993, -34.875145991 -7.10064848699994, -34.875137695 -7.10064027699997, -34.8751202249999 -7.10061149499995, -34.875102639 -7.10055386099998, -34.8751081189999 -7.10047882199996, -34.875113482 -7.10037493099998, -34.8751188919999 -7.10028258199998, -34.875112851 -7.10021913099996, -34.875101026 -7.10015570299993, -34.8749967009999 -7.10010418999997, -34.874944667 -7.10011017099993, -34.87491569 -7.10011485499996))"
